,2017-05-28 06:00:00,2017-05-28 09:00:00,2017-05-28 12:00:00,2017-05-28 15:00:00,2017-05-28 18:00:00,2017-05-28 21:00:00,2017-05-29 00:00:00,2017-05-29 03:00:00,2017-05-29 06:00:00
DWPC,16.22,15.84,17.15,19.29,19.32,19.95,17.86,15.19,13.74
HCLD,100.0,99.0,5.0,58.0,100.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
MCLD,59.0,62.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0
PRCP,0.0,0.77,0.0,6.19,7.29,0.34,1.04,0.0,0.0
PRES,984.2,982.4,981.7,980.6,979.9,979.1,981.6,983.6,984.4
TMPC,17.64,16.64,18.04,23.64,24.64,24.64,20.84,16.74,15.34
UWND,-2.3,-2.8,-1.4,1.7,3.1,5.7,4.2,2.8,3.1
VWND,1.0,1.3,3.0,4.3,2.7,-3.7,-3.9,-2.1,-0.7
WSPD,2.5079872407968904,3.087069808086626,3.3105890714493698,4.623851208678757,4.110960958218893,6.795586803212803,5.73149195236284,3.5,3.178049716414141
