,2015-11-17 06:00:00,2015-11-17 09:00:00,2015-11-17 12:00:00,2015-11-17 15:00:00,2015-11-17 18:00:00,2015-11-17 21:00:00,2015-11-18 00:00:00,2015-11-18 03:00:00,2015-11-18 06:00:00
DWPC,8.63,9.11,9.9,10.09,11.41,13.33,12.66,11.39,11.46
HCLD,34.0,84.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
LCLD,100.0,99.0,95.0,81.0,97.0,94.0,92.0,2.0,56.0
MCLD,33.0,0.0,64.0,100.0,100.0,93.0,87.0,83.0,91.0
PRCP,0.0,0.38,1.02,4.32,8.4,2.36,0.07,0.02,1.02
PRES,990.3,988.7,987.2,986.0,983.9,982.1,982.0,981.5,981.6
TMPC,10.34,10.94,11.34,11.64,13.04,15.24,15.74,15.34,15.04
UWND,-3.3,-4.3,-5.4,-7.4,-6.6,-5.4,-5.9,-5.0,-3.5
VWND,7.2,7.0,7.8,8.1,10.2,9.9,10.2,10.5,10.8
WSPD,7.9202272694664515,8.21522975941635,9.486832980505138,10.971326264403952,12.149074038789951,11.276967677527502,11.783462988442743,11.629703349613008,11.352973178863765
