,2018-02-07 06:00:00,2018-02-07 09:00:00,2018-02-07 12:00:00,2018-02-07 15:00:00,2018-02-07 18:00:00,2018-02-07 21:00:00,2018-02-08 00:00:00,2018-02-08 03:00:00,2018-02-08 06:00:00
DWPC,-9.31,-8.86,-10.22,-9.91,-8.95,-9.15,-10.3,-11.17,-13.78
HCLD,98.0,100.0,50.0,0.0,0.0,0.0,10.0,29.0,14.0
LCLD,48.0,100.0,98.0,70.0,84.0,100.0,100.0,100.0,72.0
MCLD,100.0,100.0,89.0,0.0,0.0,0.0,0.0,51.0,26.0
PRCP,0.0,1.0899999999999999,0.38,0.0,0.03,0.06,0.08,0.04,0.0
PRES,998.4,997.4,997.5,999.6,1000.6,1000.5,1002.5,1004.4,1004.4
TMPC,-7.96,-7.86,-9.16,-8.46,-6.56,-6.26,-7.76,-8.86,-11.86
UWND,-1.4,-0.8,0.7,1.3,2.9,4.1,3.3,2.4,2.0
VWND,-3.4,-3.5,-3.3,-3.6,-3.0,-2.9,-2.6,-1.7,-0.9
WSPD,3.676955262170047,3.5902646142032486,3.3734255586865998,3.8275318418009276,4.172529209005013,5.021951811795888,4.201190307520001,2.9410882339705484,2.193171219946131
