,2012-12-28 06:00:00,2012-12-28 09:00:00,2012-12-28 12:00:00,2012-12-28 15:00:00,2012-12-28 18:00:00,2012-12-28 21:00:00,2012-12-29 00:00:00,2012-12-29 03:00:00,2012-12-29 06:00:00
DWPC,-3.95,-3.47,-3.61,-2.83,-1.62,-1.38,-1.66,-1.46,-2.22
HCLD,94.0,96.0,100.0,19.0,1.0,0.0,20.0,15.0,1.0
LCLD,0.0,0.0,0.0,35.0,97.0,95.0,85.0,85.0,87.0
MCLD,44.0,97.0,97.0,87.0,43.0,84.0,98.0,90.0,2.0
PRCP,0.0,0.0,0.0,0.0,0.02,0.08,0.05,0.17,0.06
PRES,991.6,990.8,990.1,989.9,988.3,986.3,985.9,985.8,985.3
TMPC,-3.16,-2.66,-2.96,-1.76,0.14,0.44,-1.16,-0.86,-1.56
UWND,-1.2,-1.0,-1.7,-1.7,-1.1,-0.5,0.2,0.9,2.6
VWND,2.4,2.3,2.4,2.5,2.8,2.7,0.1,0.3,-2.0
WSPD,2.6832815729997477,2.5079872407968904,2.9410882339705484,3.023243291566195,3.0083217912982647,2.7459060435491964,0.223606797749979,0.9486832980505138,3.2802438933713454
