,2013-07-07 06:00:00,2013-07-07 09:00:00,2013-07-07 12:00:00,2013-07-07 15:00:00,2013-07-07 18:00:00,2013-07-07 21:00:00,2013-07-08 00:00:00,2013-07-08 03:00:00,2013-07-08 06:00:00
DWPC,17.8,18.13,18.47,21.17,22.81,22.17,20.82,20.15,20.15
HCLD,15.0,7.0,1.0,48.0,2.0,93.0,37.0,2.0,2.0
LCLD,0.0,3.0,5.0,4.0,0.0,0.0,86.0,38.0,8.0
MCLD,4.0,85.0,55.0,45.0,1.0,60.0,100.0,47.0,1.0
PRCP,0.0,0.0,0.0,0.99,2.18,2.98,9.33,0.24,0.12
PRES,989.2,988.6,989.2,989.2,988.6,988.7,988.2,988.7,988.4
TMPC,18.14,18.34,18.84,23.14,26.04,23.14,21.44,20.54,20.54
UWND,0.1,0.4,0.5,1.3,0.6,1.8,-2.6,-2.2,-0.6
VWND,2.5,2.7,2.6,3.2,3.7,2.2,1.8,2.8,3.7
WSPD,2.5019992006393608,2.7294688127912363,2.6476404589747453,3.453983207834109,3.7483329627982624,2.8425340807103794,3.1622776601683795,3.560898762952971,3.7483329627982624
