,2012-02-09 06:00:00,2012-02-09 09:00:00,2012-02-09 12:00:00,2012-02-09 15:00:00,2012-02-09 18:00:00,2012-02-09 21:00:00,2012-02-10 00:00:00,2012-02-10 03:00:00,2012-02-10 06:00:00
DWPC,-6.96,-6.91,-7.08,-7.54,-7.26,-6.56,-5.81,-5.1,-4.02
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,999.7,999.0,998.8,999.1,998.0,995.4,995.4,994.9,993.6
TMPC,-2.66,-2.96,-3.36,-1.46,1.84,2.64,-0.96,-1.56,-1.76
UWND,2.5,2.5,2.4,2.9,3.9,4.6,3.6,3.2,3.1
VWND,-0.9,-0.9,-0.3,0.4,1.6,1.8,1.2,2.1,2.7
WSPD,2.6570660511172846,2.6570660511172846,2.4186773244895647,2.9274562336608896,4.215447781671599,4.9396356140913875,3.794733192202055,3.8275318418009276,4.110960958218893
