,2011-02-25 06:00:00,2011-02-25 09:00:00,2011-02-25 12:00:00,2011-02-25 15:00:00,2011-02-25 18:00:00,2011-02-25 21:00:00,2011-02-26 00:00:00,2011-02-26 03:00:00,2011-02-26 06:00:00
DWPC,-1.55,-1.86,-2.95,-3.39,-2.23,-1.94,-3.36,-4.03,-4.55
HCLD,100.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0
LCLD,98.0,98.0,94.0,75.0,91.0,92.0,96.0,95.0,87.0
MCLD,100.0,98.0,98.0,17.0,-9999.0,0.0,4.0,36.0,72.0
PRCP,0.0,5.32,1.5,0.04,0.13,0.17,0.12,0.08,0.05
PRES,976.9,979.8,984.2,990.1,993.8,994.0,995.3,996.3,996.2
TMPC,-1.36,-1.66,-2.66,-2.86,-1.26,-0.66,-2.46,-3.26,-3.96
UWND,-6.7,2.5,0.1,-0.8,-0.8,-0.1,-1.0,-1.7,-2.0
VWND,-6.9,-8.8,-8.2,-7.7,-4.5,-2.8,-1.5,0.2,0.8
WSPD,9.617692030835672,9.148223871331528,8.200609733428363,7.741446893184762,4.570557952810575,2.80178514522438,1.8027756377319946,1.7117242768623688,2.154065922853802
