,2010-11-11 06:00:00,2010-11-11 09:00:00,2010-11-11 12:00:00,2010-11-11 15:00:00,2010-11-11 18:00:00,2010-11-11 21:00:00,2010-11-12 00:00:00,2010-11-12 03:00:00,2010-11-12 06:00:00
DWPC,3.56,3.55,3.65,4.46,7.34,9.23,8.08,6.7,5.39
HCLD,0.0,0.0,0.0,35.0,47.0,16.0,0.0,0.0,0.0
LCLD,0.0,13.0,47.0,78.0,24.0,0.0,0.0,0.0,2.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-9999.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,995.1,995.9,997.1,998.6,998.7,998.0,999.5,1000.0,1000.0
TMPC,10.84,10.94,11.34,14.64,20.34,20.94,15.54,13.84,12.34
UWND,-1.0,-0.7,-0.3,-0.1,0.5,0.2,-0.9,-0.6,-0.6
VWND,3.5,3.3,3.0,2.9,3.0,2.7,3.2,3.3,3.1
WSPD,3.640054944640259,3.3734255586865998,3.014962686336267,2.9017236257093817,3.0413812651491097,2.7073972741361767,3.3241540277189325,3.3541019662496843,3.157530680769389
