,2015-10-12 06:00:00,2015-10-12 09:00:00,2015-10-12 12:00:00,2015-10-12 15:00:00,2015-10-12 18:00:00,2015-10-12 21:00:00,2015-10-13 00:00:00,2015-10-13 03:00:00,2015-10-13 06:00:00
DWPC,4.41,5.54,10.2,13.08,1.35,0.03,1.92,5.05,4.44
HCLD,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,28.0,34.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,978.6,977.4,976.6,976.8,976.6,975.1,976.6,978.0,978.4
TMPC,17.14,16.34,16.24,21.14,24.84,24.74,19.24,16.64,14.54
UWND,2.4,3.4,4.5,6.1,8.1,9.6,5.9,5.6,5.4
VWND,7.2,6.4,5.3,0.9,-1.6,-1.4,-0.8,-1.8,-2.1
WSPD,7.58946638440411,7.247068372797377,6.952697318307479,6.166036003787198,8.256512580987206,9.701546268507922,5.953990258641679,5.882176467941097,5.79396237474839
