,2015-11-08 06:00:00,2015-11-08 09:00:00,2015-11-08 12:00:00,2015-11-08 15:00:00,2015-11-08 18:00:00,2015-11-08 21:00:00,2015-11-09 00:00:00,2015-11-09 03:00:00,2015-11-09 06:00:00
DWPC,-3.41,-4.52,-5.15,-5.04,-5.77,-6.01,-5.03,-4.69,-4.07
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,1001.9,1002.2,1002.9,1003.6,1002.4,1000.1,1000.2,1000.3,999.8
TMPC,4.74,3.44,2.44,6.34,9.64,10.64,6.24,5.74,4.54
UWND,-0.6,-1.7,-1.8,-2.0,-0.5,0.1,-0.9,-1.5,-1.5
VWND,-3.1,-1.3,0.1,1.7,2.5,2.0,1.2,2.0,2.6
WSPD,3.157530680769389,2.1400934559032696,1.8027756377319946,2.6248809496813372,2.5495097567963922,2.0024984394500787,1.5,2.5,3.001666203960727
