,2014-03-09 06:00:00,2014-03-09 09:00:00,2014-03-09 12:00:00,2014-03-09 15:00:00,2014-03-09 18:00:00,2014-03-09 21:00:00,2014-03-10 00:00:00,2014-03-10 03:00:00,2014-03-10 06:00:00
DWPC,-4.83,-5.39,-5.96,-6.01,-4.34,-0.83,0.57,1.18,1.71
HCLD,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,996.8,996.3,996.5,996.6,994.3,990.2,988.7,987.6,986.2
TMPC,-2.86,-3.36,-3.26,0.24,5.24,7.74,4.24,3.24,3.34
UWND,-0.4,-0.1,0.5,2.0,3.2,4.3,2.8,3.4,4.6
VWND,-2.2,-1.7,0.3,2.0,3.4,4.1,4.3,4.8,4.0
WSPD,2.23606797749979,1.70293863659264,0.58309518948453,2.8284271247461903,4.669047011971501,5.941380311005179,5.1312766442669995,5.882176467941097,6.095900261651268
