,2016-10-20 06:00:00,2016-10-20 09:00:00,2016-10-20 12:00:00,2016-10-20 15:00:00,2016-10-20 18:00:00,2016-10-20 21:00:00,2016-10-21 00:00:00,2016-10-21 03:00:00,2016-10-21 06:00:00
DWPC,10.16,8.7,9.1,9.61,9.71,9.2,7.08,5.57,2.93
HCLD,100.0,100.0,100.0,93.0,9.0,0.0,0.0,0.0,0.0
LCLD,94.0,99.0,99.0,100.0,100.0,77.0,49.0,0.0,0.0
MCLD,2.0,4.0,2.0,5.0,59.0,100.0,34.0,0.0,0.0
PRCP,0.0,1.08,1.04,0.33,0.09,0.1,0.03,0.0,0.0
PRES,989.5,989.4,990.7,991.9,992.6,992.0,993.3,994.6,994.9
TMPC,14.44,12.94,12.34,12.44,13.14,13.44,10.54,8.54,6.94
UWND,-3.8,-3.5,-1.9,-0.5,0.5,0.5,0.1,1.1,1.3
VWND,-5.9,-6.7,-6.1,-6.0,-5.9,-6.4,-3.7,-3.5,-3.9
WSPD,7.0178344238090995,7.559100475585703,6.389053137985314,6.020797289396148,5.921148537234985,6.419501538281614,3.7013511046643495,3.6687872655688283,4.110960958218893
