,2015-02-12 06:00:00,2015-02-12 09:00:00,2015-02-12 12:00:00,2015-02-12 15:00:00,2015-02-12 18:00:00,2015-02-12 21:00:00,2015-02-13 00:00:00,2015-02-13 03:00:00,2015-02-13 06:00:00
DWPC,-12.92,-15.88,-17.8,-19.21,-19.06,-18.52,-18.12,-18.13,-18.27
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,44.0,43.0,29.0
LCLD,100.0,100.0,100.0,100.0,32.0,0.0,8.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0
PRCP,0.0,0.1,0.12,0.02,0.0,0.0,0.0,0.0,0.0
PRES,994.3,995.8,998.9,1002.2,1003.4,1003.0,1003.9,1003.3,1002.2
TMPC,-7.96,-9.56,-11.26,-11.96,-10.26,-10.06,-11.46,-12.16,-12.46
UWND,5.9,5.8,4.1,3.0,3.2,2.8,2.4,0.6,0.4
VWND,-7.4,-8.8,-10.8,-9.5,-7.8,-6.5,-5.3,-3.6,-2.5
WSPD,9.464142856064674,10.539449701004319,11.552056094046636,9.962429422585638,8.430895563343197,7.077428911688198,5.818075283115543,3.6496575181789317,2.5317977802344327
