,2018-07-17 06:00:00,2018-07-17 09:00:00,2018-07-17 12:00:00,2018-07-17 15:00:00,2018-07-17 18:00:00,2018-07-17 21:00:00,2018-07-18 00:00:00,2018-07-18 03:00:00,2018-07-18 06:00:00
DWPC,15.65,14.72,15.86,19.4,19.59,20.18,20.21,17.74,15.39
HCLD,0.0,0.0,0.0,0.0,2.0,100.0,100.0,3.0,2.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,988.6,988.7,990.1,991.1,991.6,990.6,990.5,991.8,992.1
TMPC,18.64,16.94,17.54,23.54,25.84,25.24,23.34,18.84,16.34
UWND,0.0,0.3,0.5,0.4,1.2,1.5,1.9,-0.5,-2.7
VWND,-4.0,-3.6,-3.2,-3.8,-5.4,-5.3,-3.5,-3.1,-1.2
WSPD,4.0,3.6124783736376886,3.23882694814033,3.82099463490856,5.531726674375733,5.508175741568165,3.9824615503479754,3.1400636936215167,2.9546573405388314
