,2012-08-16 06:00:00,2012-08-16 09:00:00,2012-08-16 12:00:00,2012-08-16 15:00:00,2012-08-16 18:00:00,2012-08-16 21:00:00,2012-08-17 00:00:00,2012-08-17 03:00:00,2012-08-17 06:00:00
DWPC,15.99,14.72,15.8,19.88,22.12,24.15,21.06,16.66,14.49
HCLD,1.0,0.0,40.0,92.0,100.0,97.0,83.0,77.0,3.0
LCLD,0.0,0.0,0.0,0.0,0.0,19.0,19.0,70.0,0.0
MCLD,0.0,0.0,0.0,1.0,71.0,8.0,32.0,1.0,1.0
PRCP,0.0,0.0,0.0,0.12,0.0,1.91,4.78,0.17,0.0
PRES,987.0,985.7,985.7,985.5,984.4,982.4,984.1,987.0,987.6
TMPC,17.24,17.04,17.24,21.94,24.34,25.44,21.64,17.14,14.74
UWND,-0.1,0.4,0.7,1.9,3.1,4.2,3.2,1.6,1.6
VWND,3.4,3.7,4.0,4.1,4.7,2.8,-3.8,-3.0,-3.1
WSPD,3.4014702703389896,3.721558813185679,4.060788100849391,4.518849411078001,5.630275304103699,5.047771785649585,4.967896939349688,3.4,3.488552708502482
