,2013-02-22 06:00:00,2013-02-22 09:00:00,2013-02-22 12:00:00,2013-02-22 15:00:00,2013-02-22 18:00:00,2013-02-22 21:00:00,2013-02-23 00:00:00,2013-02-23 03:00:00,2013-02-23 06:00:00
DWPC,-3.06,-2.02,-1.25,0.61,1.82,-1.11,-2.93,-3.65,-5.01
HCLD,0.0,67.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,95.0,94.0,92.0,93.0,97.0,97.0,99.0,95.0,57.0
MCLD,61.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,9.05,0.57,0.21,0.16,0.17,0.13,0.08,0.01
PRES,985.0,982.8,981.7,981.8,983.3,983.5,985.5,986.8,986.8
TMPC,-1.66,-1.46,-0.86,0.74,1.94,0.54,-1.06,-2.16,-4.06
UWND,-5.1,-5.2,-3.0,0.6,2.8,5.5,5.1,4.3,4.0
VWND,2.8,0.6,1.4,3.0,4.0,3.7,2.2,2.5,2.2
WSPD,5.818075283115542,5.2345009313209605,3.3105890714493698,3.059411708155671,4.882622246293481,6.62872536767062,5.554277630799526,4.973932046178355,4.565084884205331
