,2018-02-25 06:00:00,2018-02-25 09:00:00,2018-02-25 12:00:00,2018-02-25 15:00:00,2018-02-25 18:00:00,2018-02-25 21:00:00,2018-02-26 00:00:00,2018-02-26 03:00:00,2018-02-26 06:00:00
DWPC,9.33,-1.46,-3.11,-2.52,-3.13,-3.53,-2.21,-1.83,-1.87
HCLD,78.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
LCLD,100.0,59.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,976.1,980.6,984.5,987.6,989.9,989.6,992.1,993.4,993.7
TMPC,11.44,2.64,0.64,2.64,6.34,8.24,5.44,4.04,3.04
UWND,9.8,8.7,6.3,6.8,6.1,5.7,2.4,2.7,1.8
VWND,2.4,-0.1,0.4,0.8,1.4,0.7,1.8,1.2,1.6
WSPD,10.089598604503552,8.700574693662482,6.312685640834651,6.846897107449475,6.25859409132754,5.742821606144492,3.0,2.9546573405388314,2.4083189157584592
