,2010-07-04 06:00:00,2010-07-04 09:00:00,2010-07-04 12:00:00,2010-07-04 15:00:00,2010-07-04 18:00:00,2010-07-04 21:00:00,2010-07-05 00:00:00,2010-07-05 03:00:00,2010-07-05 06:00:00
DWPC,14.24,13.95,17.05,21.58,21.87,23.33,22.99,21.24,20.58
HCLD,0.0,0.0,0.0,1.0,7.0,70.0,100.0,82.0,94.0
LCLD,0.0,0.0,2.0,1.0,1.0,3.0,17.0,91.0,55.0
MCLD,0.0,0.0,0.0,0.0,0.0,1.0,41.0,4.0,4.0
PRCP,0.0,0.0,0.0,0.0,0.04,1.41,0.17,0.06,0.01
PRES,988.1,988.3,988.9,988.8,988.2,987.5,988.1,988.3,989.1
TMPC,18.44,18.74,20.44,27.14,30.54,28.54,26.04,23.24,22.34
UWND,-1.0,0.5,1.3,1.5,2.5,4.3,2.5,0.6,1.1
VWND,2.8,2.9,2.3,3.1,3.8,1.8,0.1,1.8,1.7
WSPD,2.973213749463701,2.9427877939124323,2.6419689627245813,3.443835071544513,4.548626166217663,4.661544808322666,2.5019992006393608,1.8973665961010275,2.0248456731316584
