,2010-06-01 06:00:00,2010-06-01 09:00:00,2010-06-01 12:00:00,2010-06-01 15:00:00,2010-06-01 18:00:00,2010-06-01 21:00:00,2010-06-02 00:00:00,2010-06-02 03:00:00,2010-06-02 06:00:00
DWPC,20.02,19.25,19.03,19.44,19.08,17.77,19.64,16.93,17.34
HCLD,1.0,0.0,0.0,0.0,30.0,100.0,100.0,100.0,100.0
LCLD,0.0,5.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0
MCLD,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,985.4,985.6,986.8,987.1,986.5,984.6,984.2,983.4,983.1
TMPC,20.54,19.74,20.34,23.84,29.14,27.54,23.84,21.94,20.14
UWND,1.9,2.0,0.8,-1.7,0.3,1.0,0.8,-1.5,-0.4
VWND,-0.6,-1.3,-2.3,-1.4,-0.1,0.4,-0.3,2.5,2.8
WSPD,1.9924858845171274,2.3853720883753127,2.435159132377184,2.202271554554524,0.31622776601683794,1.077032961426901,0.8544003745317532,2.9154759474226504,2.82842712474619
