,2015-09-03 06:00:00,2015-09-03 09:00:00,2015-09-03 12:00:00,2015-09-03 15:00:00,2015-09-03 18:00:00,2015-09-03 21:00:00,2015-09-04 00:00:00,2015-09-04 03:00:00,2015-09-04 06:00:00
DWPC,17.58,17.95,18.14,20.49,19.87,19.19,19.86,17.91,18.09
HCLD,0.0,52.0,58.0,90.0,32.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,1.38,0.67,1.63,0.0,0.0,0.0,0.04,0.4
PRES,988.2,988.0,988.1,989.3,988.2,986.6,986.4,987.3,987.6
TMPC,23.34,20.94,20.84,25.84,31.54,32.34,27.64,25.14,22.74
UWND,1.1,1.4,2.3,2.8,4.5,3.4,1.5,1.7,1.6
VWND,3.8,3.9,3.3,2.8,2.6,2.1,2.3,3.1,3.0
WSPD,3.9560080889704965,4.1436698710201325,4.022437072223753,3.959797974644666,5.197114584074513,3.996248240537617,2.745906043549196,3.5355339059327378,3.4
