,2014-12-18 06:00:00,2014-12-18 09:00:00,2014-12-18 12:00:00,2014-12-18 15:00:00,2014-12-18 18:00:00,2014-12-18 21:00:00,2014-12-19 00:00:00,2014-12-19 03:00:00,2014-12-19 06:00:00
DWPC,-9.14,-9.88,-10.02,-10.81,-10.67,-9.49,-8.82,-9.07,-9.61
HCLD,48.0,95.0,77.0,2.0,0.0,1.0,1.0,23.0,13.0
LCLD,0.0,0.0,0.0,25.0,91.0,42.0,48.0,68.0,0.0
MCLD,0.0,5.0,57.0,99.0,83.0,77.0,19.0,0.0,4.0
PRCP,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0
PRES,996.3,996.3,996.6,997.2,995.9,994.8,995.4,996.2,996.0
TMPC,-2.96,-2.76,-2.96,-2.16,-0.86,-0.36,-1.76,-2.96,-3.36
UWND,0.4,-0.1,1.0,0.4,1.4,1.3,0.7,0.6,0.3
VWND,-0.8,-2.9,0.3,-1.1,-0.7,-1.1,-1.7,-1.6,-1.6
WSPD,0.894427190999916,2.9017236257093817,1.044030650891055,1.1704699910719625,1.5652475842498528,1.7029386365926402,1.8384776310850235,1.7088007490635064,1.6278820596099708
