,2013-09-04 06:00:00,2013-09-04 09:00:00,2013-09-04 12:00:00,2013-09-04 15:00:00,2013-09-04 18:00:00,2013-09-04 21:00:00,2013-09-05 00:00:00,2013-09-05 03:00:00,2013-09-05 06:00:00
DWPC,9.8,9.14,10.27,13.93,13.29,13.98,13.29,12.76,11.55
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,38.0,68.0,46.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,990.4,990.7,991.7,992.0,991.5,990.4,990.5,991.9,992.0
TMPC,10.84,10.04,11.24,22.54,26.84,27.34,18.74,15.14,13.64
UWND,-0.5,0.8,0.9,1.3,1.6,1.6,0.9,0.7,0.4
VWND,0.9,0.6,0.0,-0.1,-0.3,-0.8,-0.7,-0.8,0.1
WSPD,1.0295630140987,1.0,0.9,1.3038404810405297,1.6278820596099708,1.788854381999832,1.140175425099138,1.063014581273465,0.4123105625617661
