,2017-11-23 06:00:00,2017-11-23 09:00:00,2017-11-23 12:00:00,2017-11-23 15:00:00,2017-11-23 18:00:00,2017-11-23 21:00:00,2017-11-24 00:00:00,2017-11-24 03:00:00,2017-11-24 06:00:00
DWPC,-9.22,-8.85,-8.81,-8.37,-5.68,-3.46,-2.89,-2.59,-2.11
HCLD,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,38.0,37.0,46.0,23.0,0.0,0.0,0.0,0.0
MCLD,76.0,90.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,995.4,993.4,991.9,991.4,989.4,988.0,988.4,988.6,987.7
TMPC,0.24,0.34,-0.96,2.04,6.24,7.14,3.54,2.64,2.24
UWND,1.1,1.8,1.6,2.8,3.4,3.3,1.8,1.3,1.2
VWND,2.7,3.5,3.6,4.4,3.5,2.0,1.2,1.7,2.5
WSPD,2.9154759474226504,3.9357337308308855,3.939543120718442,5.215361924162119,4.879549159502341,3.8587562763149474,2.1633307652783933,2.1400934559032696,2.773084924772409
