,2011-11-17 06:00:00,2011-11-17 09:00:00,2011-11-17 12:00:00,2011-11-17 15:00:00,2011-11-17 18:00:00,2011-11-17 21:00:00,2011-11-18 00:00:00,2011-11-18 03:00:00,2011-11-18 06:00:00
DWPC,-6.74,-6.85,-7.3,-11.34,-11.58,-10.67,-8.42,-7.93,-8.05
HCLD,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,52.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,99.0,100.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,994.6,994.6,995.2,996.7,996.5,996.2,997.0,997.3,997.2
TMPC,1.84,0.84,-0.66,1.24,3.54,4.04,0.94,-0.16,-0.46
UWND,2.2,3.1,4.6,6.0,6.2,5.5,2.7,1.9,1.1
VWND,-2.0,0.3,0.0,-2.8,-2.6,-1.1,1.7,3.1,4.1
WSPD,2.973213749463701,3.1144823004794877,4.6,6.6211781428987395,6.723094525588644,5.608921464952063,3.1906112267087634,3.6359317925395684,4.244997055358225
