,2010-07-09 06:00:00,2010-07-09 09:00:00,2010-07-09 12:00:00,2010-07-09 15:00:00,2010-07-09 18:00:00,2010-07-09 21:00:00,2010-07-10 00:00:00,2010-07-10 03:00:00,2010-07-10 06:00:00
DWPC,21.35,20.96,20.64,21.13,22.45,21.51,21.19,18.88,17.6
HCLD,100.0,100.0,100.0,98.0,50.0,3.0,5.0,4.0,0.0
LCLD,1.0,0.0,10.0,15.0,3.0,19.0,3.0,2.0,0.0
MCLD,17.0,98.0,68.0,21.0,5.0,3.0,1.0,0.0,0.0
PRCP,0.0,1.15,0.22,0.0,1.71,1.65,0.15,0.0,0.0
PRES,987.2,987.0,986.6,986.8,986.7,986.2,986.6,987.8,988.1
TMPC,22.14,21.64,21.54,25.84,26.34,26.04,24.94,20.94,18.54
UWND,0.0,-0.1,-0.8,0.0,0.3,0.3,-0.1,0.1,0.2
VWND,-2.0,-2.0,-2.4,-3.7,-4.2,-4.3,-2.5,-2.7,-2.3
WSPD,2.0,2.0024984394500787,2.5298221281347035,3.7,4.21070065428546,4.310452412450461,2.5019992006393608,2.701851217221259,2.308679276123039
