,2011-04-10 06:00:00,2011-04-10 09:00:00,2011-04-10 12:00:00,2011-04-10 15:00:00,2011-04-10 18:00:00,2011-04-10 21:00:00,2011-04-11 00:00:00,2011-04-11 03:00:00,2011-04-11 06:00:00
DWPC,18.36,16.79,16.35,17.77,18.79,18.84,17.79,17.65,17.93
HCLD,36.0,55.0,45.0,26.0,0.0,0.0,18.0,98.0,96.0
LCLD,0.0,0.0,0.0,0.0,10.0,74.0,96.0,10.0,64.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
PRCP,0.0,0.0,0.0,0.0,0.01,0.01,0.09,0.0,6.34
PRES,982.4,981.9,981.0,981.2,979.4,976.8,977.6,977.5,975.6
TMPC,18.84,17.24,16.64,21.44,25.04,24.04,19.84,18.64,18.74
UWND,1.4,1.4,1.1,2.9,3.6,4.2,3.1,3.0,3.9
VWND,5.4,4.8,5.3,7.0,8.1,8.3,6.7,6.9,5.5
WSPD,5.578530272392541,5.0,5.412947441089743,7.576938695805846,8.863972021616494,9.302150289046077,7.3824115301167,7.523961722390672,6.7424031324150295
