,2013-07-02 06:00:00,2013-07-02 09:00:00,2013-07-02 12:00:00,2013-07-02 15:00:00,2013-07-02 18:00:00,2013-07-02 21:00:00,2013-07-03 00:00:00,2013-07-03 03:00:00,2013-07-03 06:00:00
DWPC,13.86,13.93,14.15,14.97,16.47,17.49,18.43,16.71,15.99
HCLD,80.0,64.0,64.0,82.0,34.0,2.0,2.0,4.0,74.0
LCLD,30.0,75.0,89.0,85.0,93.0,95.0,63.0,7.0,25.0
MCLD,1.0,2.0,52.0,97.0,47.0,3.0,-9999.0,1.0,-9999.0
PRCP,0.0,0.11,1.31,1.81,0.75,0.21,0.38,1.68,0.02
PRES,987.9,987.1,987.8,988.2,988.8,988.0,987.5,988.3,987.6
TMPC,15.44,14.64,14.44,15.64,17.64,19.24,19.84,17.04,16.24
UWND,-1.6,-1.6,-2.2,-2.1,-2.5,-2.0,-1.4,-1.5,-2.7
VWND,-3.7,-3.7,-3.5,-3.8,-3.4,-3.5,-3.1,-4.3,-2.5
WSPD,4.031128874149275,4.031128874149275,4.1340053217188775,4.341658669218482,4.220189569201838,4.031128874149275,3.4014702703389896,4.55411901469428,3.67967389859482
