,2017-03-29 06:00:00,2017-03-29 09:00:00,2017-03-29 12:00:00,2017-03-29 15:00:00,2017-03-29 18:00:00,2017-03-29 21:00:00,2017-03-30 00:00:00,2017-03-30 03:00:00,2017-03-30 06:00:00
DWPC,4.87,5.4,5.55,6.43,7.23,7.51,6.97,7.87,8.22
HCLD,0.0,53.0,99.0,100.0,76.0,78.0,64.0,92.0,98.0
LCLD,28.0,1.0,1.0,77.0,61.0,98.0,92.0,90.0,56.0
MCLD,0.0,0.0,0.0,33.0,81.0,58.0,32.0,90.0,44.0
PRCP,0.0,0.0,0.0,0.01,0.03,0.0,0.02,0.11,0.33
PRES,993.9,993.4,993.4,994.3,993.8,990.7,990.2,989.6,987.7
TMPC,6.14,5.84,6.24,8.94,11.44,10.94,9.84,10.24,10.24
UWND,-2.8,-2.9,-4.4,-6.0,-5.9,-6.7,-6.9,-5.9,-6.8
VWND,-1.7,-1.8,-2.0,-1.0,-0.8,-1.3,0.4,1.1,1.3
WSPD,3.27566787083184,3.4132096331752027,4.833218389437829,6.082762530298219,5.953990258641679,6.8249542123006215,6.911584478250989,6.001666435249463,6.9231495722683905
