,2015-12-04 06:00:00,2015-12-04 09:00:00,2015-12-04 12:00:00,2015-12-04 15:00:00,2015-12-04 18:00:00,2015-12-04 21:00:00,2015-12-05 00:00:00,2015-12-05 03:00:00,2015-12-05 06:00:00
DWPC,-2.6,-3.25,-3.59,-3.11,-2.47,-1.65,-2.17,-2.12,-1.99
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,1003.7,1003.8,1004.8,1007.3,1007.0,1006.7,1007.8,1008.4,1008.8
TMPC,0.64,0.44,0.24,2.84,6.74,7.34,3.44,2.44,1.64
UWND,2.9,3.2,3.0,2.3,2.4,1.7,0.9,0.1,0.1
VWND,1.9,1.4,1.4,0.8,1.9,2.3,2.6,3.0,3.1
WSPD,3.4669871646719432,3.492849839314596,3.3105890714493698,2.435159132377184,3.0610455730027932,2.8600699292150185,2.751363298439521,3.0016662039607267,3.1016124838541645
