,2017-07-01 06:00:00,2017-07-01 09:00:00,2017-07-01 12:00:00,2017-07-01 15:00:00,2017-07-01 18:00:00,2017-07-01 21:00:00,2017-07-02 00:00:00,2017-07-02 03:00:00,2017-07-02 06:00:00
DWPC,18.6,17.54,17.39,18.22,18.41,17.96,18.74,16.04,14.54
HCLD,61.0,29.0,99.0,34.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,985.2,985.6,987.2,988.4,988.6,988.6,988.5,990.2,990.3
TMPC,19.44,18.24,18.74,23.24,25.64,25.84,23.34,18.14,16.64
UWND,2.9,3.1,2.1,2.8,3.9,5.2,3.6,2.4,1.9
VWND,-0.8,-1.5,-0.6,-1.6,-1.2,-0.7,-0.8,-0.2,-0.1
WSPD,3.0083217912982647,3.443835071544513,2.1840329667841556,3.2249030993194197,4.080441152620633,5.246903848937962,3.687817782917155,2.4083189157584592,1.9026297590440446
