,2016-05-22 06:00:00,2016-05-22 09:00:00,2016-05-22 12:00:00,2016-05-22 15:00:00,2016-05-22 18:00:00,2016-05-22 21:00:00,2016-05-23 00:00:00,2016-05-23 03:00:00,2016-05-23 06:00:00
DWPC,7.01,5.43,8.72,12.34,12.02,13.28,14.98,10.21,10.75
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,992.5,991.9,992.4,992.7,991.5,989.8,988.8,990.4,991.0
TMPC,12.24,10.64,14.14,20.14,23.54,24.34,20.64,14.64,12.74
UWND,-1.4,0.3,1.7,1.9,2.2,0.9,-2.2,-2.6,-3.1
VWND,-1.6,-1.2,-1.5,-2.1,-2.8,-4.3,-2.9,-2.1,-0.3
WSPD,2.12602916254693,1.2369316876852983,2.2671568097509267,2.831960451701259,3.560898762952971,4.393176527297759,3.640054944640259,3.342154993413681,3.1144823004794877
