,2013-01-30 06:00:00,2013-01-30 09:00:00,2013-01-30 12:00:00,2013-01-30 15:00:00,2013-01-30 18:00:00,2013-01-30 21:00:00,2013-01-31 00:00:00,2013-01-31 03:00:00,2013-01-31 06:00:00
DWPC,14.98,13.62,13.58,7.6,0.72,-4.72,-8.04,-10.96,-13.25
HCLD,100.0,100.0,58.0,1.0,-9999.0,0.0,0.0,63.0,1.0
LCLD,71.0,38.0,40.0,17.0,91.0,98.0,94.0,99.0,101.0
MCLD,99.0,100.0,32.0,0.0,0.0,0.0,18.0,86.0,6.0
PRCP,0.0,7.59,0.23,0.17,0.29,0.31,0.11,0.11,0.06
PRES,967.0,965.2,963.1,964.4,966.0,969.2,974.9,979.2,981.5
TMPC,15.74,14.44,14.54,10.34,4.84,-0.46,-3.76,-5.36,-6.76
UWND,4.6,2.6,3.0,9.0,10.1,10.9,10.1,9.8,9.0
VWND,8.2,5.0,8.3,6.3,2.9,-3.9,-5.0,-3.5,-2.3
WSPD,9.402127418834526,5.635601121442148,8.825531145489206,10.985900054160332,10.50809211988551,11.576700738984316,11.269871339105872,10.406248123122955,9.289241088485108
