,2018-05-09 06:00:00,2018-05-09 09:00:00,2018-05-09 12:00:00,2018-05-09 15:00:00,2018-05-09 18:00:00,2018-05-09 21:00:00,2018-05-10 00:00:00,2018-05-10 03:00:00,2018-05-10 06:00:00
DWPC,8.03,8.81,11.93,14.42,16.3,17.05,16.75,15.06,12.8
HCLD,95.0,100.0,100.0,93.0,97.0,16.0,35.0,33.0,33.0
LCLD,0.0,0.0,4.0,33.0,33.0,99.0,52.0,2.0,1.0
MCLD,0.0,38.0,69.0,59.0,42.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.05,1.3900000000000001,0.14,0.07,0.16,0.34,0.01,0.0
PRES,989.2,987.5,986.7,984.7,982.9,980.2,979.3,981.8,983.0
TMPC,16.24,15.54,15.24,19.24,21.84,23.04,23.34,19.54,16.54
UWND,-2.2,-0.7,-0.4,1.5,3.8,3.7,5.6,6.9,4.6
VWND,3.6,4.2,6.2,8.9,7.1,5.9,2.8,-1.6,0.4
WSPD,4.219004621945797,4.257933771208753,6.212889826803627,9.025519375637062,8.052949770115296,6.96419413859206,6.260990336999411,7.083078426785914,4.617358552246078
