,2012-01-22 06:00:00,2012-01-22 09:00:00,2012-01-22 12:00:00,2012-01-22 15:00:00,2012-01-22 18:00:00,2012-01-22 21:00:00,2012-01-23 00:00:00,2012-01-23 03:00:00,2012-01-23 06:00:00
DWPC,-7.65,-6.49,-4.35,-1.51,1.3,2.41,4.66,7.92,6.66
HCLD,58.0,60.0,36.0,20.0,0.0,4.0,40.0,68.0,100.0
LCLD,0.0,6.0,72.0,95.0,93.0,87.0,99.0,94.0,82.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,96.0
PRCP,0.0,0.0,0.04,0.1,0.04,0.21,0.44,7.86,9.26
PRES,990.8,988.5,986.3,985.6,982.3,979.3,977.4,971.9,969.4
TMPC,-6.66,-5.86,-3.76,-0.66,3.24,3.34,5.24,8.44,7.04
UWND,-3.8,-3.8,-3.3,-1.9,-2.8,-3.6,-2.8,-1.6,3.1
VWND,3.4,4.3,5.2,5.3,7.4,5.9,6.2,7.0,4.6
WSPD,5.0990195135927845,5.738466694161429,6.158733636065128,5.630275304103699,7.912016177940993,6.911584478250989,6.802940540677979,7.180529228406497,5.5470712993434645
