,2014-09-15 06:00:00,2014-09-15 09:00:00,2014-09-15 12:00:00,2014-09-15 15:00:00,2014-09-15 18:00:00,2014-09-15 21:00:00,2014-09-16 00:00:00,2014-09-16 03:00:00,2014-09-16 06:00:00
DWPC,6.94,6.28,6.33,8.52,11.95,13.62,11.88,10.07,8.94
HCLD,0.0,61.0,11.0,55.0,77.0,36.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,81.0,33.0,85.0,99.0,66.0,8.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.65,1.92,0.13,0.0
PRES,994.5,993.6,993.9,992.7,991.1,990.9,991.9,993.2,993.4
TMPC,8.74,8.24,8.34,14.14,20.74,14.94,12.34,10.34,9.04
UWND,0.4,0.7,0.8,0.0,2.0,1.3,0.5,-0.3,-0.9
VWND,2.0,2.0,1.5,2.7,3.1,-3.4,-2.4,-2.9,-2.6
WSPD,2.039607805437114,2.118962010041709,1.7,2.7,3.6891733491393435,3.640054944640259,2.4515301344262523,2.9154759474226504,2.751363298439521
