,2019-11-03 06:00:00,2019-11-03 09:00:00,2019-11-03 12:00:00,2019-11-03 15:00:00,2019-11-03 18:00:00,2019-11-03 21:00:00,2019-11-04 00:00:00,2019-11-04 03:00:00,2019-11-04 06:00:00
DWPC,-0.58,-0.52,-1.38,-0.48,-0.29,0.21,1.32,1.56,1.65
HCLD,0.0,0.0,0.0,0.0,43.0,100.0,100.0,81.0,91.0
LCLD,80.0,0.0,0.0,17.0,28.0,32.0,50.0,29.0,14.0
MCLD,0.0,0.0,0.0,0.0,0.0,79.0,89.0,100.0,100.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
PRES,995.2,994.5,994.5,994.7,992.7,989.9,990.1,989.4,988.9
TMPC,2.44,1.44,0.84,4.94,9.44,10.04,8.04,7.44,6.34
UWND,2.1,2.0,1.6,1.5,2.5,2.6,1.8,2.4,3.5
VWND,0.0,2.2,2.3,4.0,6.6,6.7,5.4,6.2,5.4
WSPD,2.1,2.973213749463701,2.80178514522438,4.272001872658765,7.057619995437555,7.1867934435323795,5.692099788303083,6.648308055437865,6.435060217278468
