,2013-09-24 06:00:00,2013-09-24 09:00:00,2013-09-24 12:00:00,2013-09-24 15:00:00,2013-09-24 18:00:00,2013-09-24 21:00:00,2013-09-25 00:00:00,2013-09-25 03:00:00,2013-09-25 06:00:00
DWPC,9.06,8.69,8.18,9.82,12.45,14.15,14.37,14.32,14.0
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,60.0
LCLD,0.0,0.0,0.0,0.0,0.0,8.0,4.0,18.0,44.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,48.0,87.0,75.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,989.3,988.8,989.0,988.5,987.2,984.8,984.9,985.8,984.6
TMPC,10.84,9.34,8.54,16.04,22.64,24.44,19.84,17.84,16.04
UWND,-3.0,-2.6,-2.9,-2.9,-2.4,-2.1,-2.9,-3.2,-2.9
VWND,1.4,1.3,1.0,1.3,1.1,1.1,-0.2,-0.2,-0.5
WSPD,3.3105890714493698,2.906888370749727,3.0675723300355937,3.1780497164141406,2.640075756488817,2.3706539182259396,2.9068883707497264,3.2062439083762797,2.9427877939124323
