,2018-12-18 06:00:00,2018-12-18 09:00:00,2018-12-18 12:00:00,2018-12-18 15:00:00,2018-12-18 18:00:00,2018-12-18 21:00:00,2018-12-19 00:00:00,2018-12-19 03:00:00,2018-12-19 06:00:00
DWPC,-4.17,-4.35,-4.79,-5.23,-5.51,-4.03,-3.4,-2.94,-2.82
HCLD,0.0,0.0,0.0,0.0,0.0,46.0,45.0,87.0,79.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,996.2,996.6,996.5,996.8,994.8,992.7,992.6,991.2,990.5
TMPC,-0.26,-0.66,-0.86,1.04,5.24,6.04,2.54,1.44,0.84
UWND,-1.7,-1.2,-1.1,-1.4,-0.9,0.3,-0.6,-0.5,0.6
VWND,-0.5,1.3,1.8,2.5,3.1,3.1,2.9,3.3,3.6
WSPD,1.772004514666935,1.7691806012954132,2.1095023109728985,2.8653097563788803,3.228002478313795,3.1144823004794877,2.9614185789921694,3.337663853655727,3.6496575181789317
