,2019-10-21 06:00:00,2019-10-21 09:00:00,2019-10-21 12:00:00,2019-10-21 15:00:00,2019-10-21 18:00:00,2019-10-21 21:00:00,2019-10-22 00:00:00,2019-10-22 03:00:00,2019-10-22 06:00:00
DWPC,11.5,10.82,12.78,14.74,14.66,5.14,5.66,4.45,4.3
HCLD,16.0,100.0,100.0,100.0,83.0,0.0,0.0,0.0,0.0
LCLD,65.0,56.0,53.0,100.0,97.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,47.0,100.0,57.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,1.5599999999999998,5.68,0.5900000000000001,0.01,0.0,0.0,0.0
PRES,981.6,978.9,976.9,974.8,973.8,974.3,977.3,977.7,978.1
TMPC,14.44,15.34,15.44,16.74,20.44,17.94,12.64,11.94,9.84
UWND,-3.4,-4.0,-1.7,-1.2,4.8,7.7,5.4,6.0,5.3
VWND,3.0,5.2,8.1,8.4,5.9,3.8,2.8,4.2,3.6
WSPD,4.534313619501853,6.560487786742691,8.276472678623424,8.48528137423857,7.605918747922567,8.586617494683225,6.082762530298219,7.323933369440222,6.407027391856539
