,2017-06-14 06:00:00,2017-06-14 09:00:00,2017-06-14 12:00:00,2017-06-14 15:00:00,2017-06-14 18:00:00,2017-06-14 21:00:00,2017-06-15 00:00:00,2017-06-15 03:00:00,2017-06-15 06:00:00
DWPC,21.49,20.63,21.47,22.73,21.81,22.53,23.01,22.13,21.66
HCLD,0.0,0.0,6.0,0.0,76.0,68.0,62.0,69.0,1.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,66.0
PRCP,0.0,2.06,4.54,1.88,0.17,0.0,2.09,0.0,0.0
PRES,987.7,987.4,987.5,987.7,986.9,985.0,985.1,985.1,984.1
TMPC,22.44,21.44,22.74,27.14,29.84,30.34,26.64,24.34,23.54
UWND,0.7,0.6,0.1,3.4,1.7,1.7,2.8,1.4,2.4
VWND,3.1,2.7,3.5,4.2,4.1,6.3,3.4,4.0,4.7
WSPD,3.178049716414141,2.7658633371878665,3.5014282800023193,5.403702434442518,4.43846820423443,6.52533524043018,4.404543109109048,4.237924020083418,5.277309920783504
