,2018-11-11 06:00:00,2018-11-11 09:00:00,2018-11-11 12:00:00,2018-11-11 15:00:00,2018-11-11 18:00:00,2018-11-11 21:00:00,2018-11-12 00:00:00,2018-11-12 03:00:00,2018-11-12 06:00:00
DWPC,-11.0,-11.08,-11.24,-10.94,-8.61,-5.45,-5.28,-5.47,-3.23
HCLD,59.0,0.0,0.0,0.0,0.0,34.0,50.0,22.0,43.0
LCLD,1.0,52.0,26.0,0.0,0.0,0.0,0.0,0.0,18.0
MCLD,0.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,34.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
PRES,999.8,999.3,998.3,998.6,997.2,995.8,996.6,997.5,998.2
TMPC,-3.16,-3.26,-3.06,0.74,4.84,5.44,0.64,-0.56,0.54
UWND,0.1,-0.2,0.0,1.3,2.5,2.4,1.3,1.8,2.1
VWND,2.7,3.2,4.0,5.4,4.9,3.3,2.4,1.3,-0.7
WSPD,2.701851217221259,3.2062439083762797,4.0,5.554277630799527,5.500909015790027,4.080441152620633,2.7294688127912363,2.220360331117452,2.2135943621178655
