,2010-06-19 06:00:00,2010-06-19 09:00:00,2010-06-19 12:00:00,2010-06-19 15:00:00,2010-06-19 18:00:00,2010-06-19 21:00:00,2010-06-20 00:00:00,2010-06-20 03:00:00,2010-06-20 06:00:00
DWPC,20.77,20.07,20.57,22.42,22.99,22.05,23.41,17.24,16.25
HCLD,1.0,9.0,71.0,19.0,-9999.0,0.0,28.0,93.0,99.0
LCLD,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,1.0,1.0,-9999.0,0.0,0.0,0.0,2.0,37.0,35.0
PRCP,0.0,0.0,0.92,0.0,0.0,0.0,0.16,0.25,0.01
PRES,986.4,986.7,988.2,989.0,989.2,988.0,988.7,990.9,990.3
TMPC,26.24,24.74,22.94,27.94,32.04,32.74,29.84,23.54,22.94
UWND,2.6,2.8,2.5,3.1,3.3,3.1,2.9,0.8,-1.2
VWND,4.7,2.1,1.8,1.0,0.7,0.1,-2.7,-2.3,-1.9
WSPD,5.371219600798314,3.5,3.0805843601498726,3.2572994949804666,3.3734255586865998,3.1016124838541645,3.96232255123179,2.435159132377184,2.247220505424423
