,2018-03-25 06:00:00,2018-03-25 09:00:00,2018-03-25 12:00:00,2018-03-25 15:00:00,2018-03-25 18:00:00,2018-03-25 21:00:00,2018-03-26 00:00:00,2018-03-26 03:00:00,2018-03-26 06:00:00
DWPC,-3.11,-5.55,-8.88,-4.87,-1.73,0.33,-2.49,-4.73,-5.69
HCLD,14.0,0.0,10.0,98.0,99.0,53.0,27.0,0.0,0.0
LCLD,100.0,86.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,994.3,995.3,996.3,997.6,997.7,996.2,996.1,996.8,996.7
TMPC,-0.26,-2.66,-5.96,-2.06,0.14,0.74,-0.66,-1.76,-2.96
UWND,-5.6,-5.9,-5.5,-6.9,-5.9,-4.6,-3.9,-4.6,-4.5
VWND,-2.8,-2.8,-2.5,-1.1,-0.9,-0.7,0.0,0.2,0.5
WSPD,6.260990336999411,6.5306967469022785,6.041522986797286,6.987131027825369,5.96824932455071,4.652956049652736,3.9,4.604345773288535,4.527692569068709
