,2013-07-30 06:00:00,2013-07-30 09:00:00,2013-07-30 12:00:00,2013-07-30 15:00:00,2013-07-30 18:00:00,2013-07-30 21:00:00,2013-07-31 00:00:00,2013-07-31 03:00:00,2013-07-31 06:00:00
DWPC,13.38,13.38,14.12,16.97,19.74,20.3,18.92,16.62,15.77
HCLD,98.0,87.0,93.0,44.0,0.0,1.0,1.0,32.0,34.0
LCLD,-9999.0,0.0,12.0,67.0,51.0,62.0,10.0,1.0,1.0
MCLD,0.0,0.0,0.0,61.0,63.0,22.0,0.0,0.0,24.0
PRCP,0.0,0.0,0.0,0.55,0.15,0.41,0.08,0.0,0.0
PRES,994.1,993.7,993.8,994.0,993.0,991.8,991.4,991.7,991.7
TMPC,15.54,15.74,16.54,17.94,24.34,23.34,21.74,17.14,16.04
UWND,-1.6,-1.7,-1.5,-1.9,-1.3,-0.2,-0.6,-1.3,-1.0
VWND,1.5,1.7,1.6,1.1,2.8,3.3,3.0,2.7,1.9
WSPD,2.193171219946131,2.4041630560342613,2.193171219946131,2.195449840010015,3.087069808086626,3.3060550509633075,3.059411708155671,2.9966648127543394,2.1470910553583886
