,2014-08-03 06:00:00,2014-08-03 09:00:00,2014-08-03 12:00:00,2014-08-03 15:00:00,2014-08-03 18:00:00,2014-08-03 21:00:00,2014-08-04 00:00:00,2014-08-04 03:00:00,2014-08-04 06:00:00
DWPC,15.07,12.53,15.91,19.51,19.32,19.52,22.92,14.2,14.36
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,1.0,-9999.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.17,0.92,0.0,0.0
PRES,992.8,992.5,993.3,993.3,992.9,991.1,990.8,991.7,991.2
TMPC,16.34,13.44,16.94,24.94,28.14,28.04,25.54,15.84,15.94
UWND,-1.6,-1.2,0.5,0.6,0.1,-0.4,-0.4,-1.1,-0.4
VWND,-0.8,0.4,0.3,-0.5,-1.0,-0.6,-0.6,0.4,1.3
WSPD,1.788854381999832,1.2649110640673518,0.58309518948453,0.7810249675906654,1.004987562112089,0.7211102550927979,0.7211102550927979,1.1704699910719625,1.3601470508735443
