,2010-02-17 06:00:00,2010-02-17 09:00:00,2010-02-17 12:00:00,2010-02-17 15:00:00,2010-02-17 18:00:00,2010-02-17 21:00:00,2010-02-18 00:00:00,2010-02-18 03:00:00,2010-02-18 06:00:00
DWPC,-6.03,-6.52,-6.24,-5.8,-4.66,-3.92,-4.56,-4.85,-5.13
HCLD,0.0,0.0,0.0,0.0,0.0,17.0,39.0,3.0,1.0
LCLD,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.09,0.14,0.18,0.18,0.16,0.07,0.05,0.04
PRES,986.6,986.5,987.0,988.1,988.0,987.1,988.4,988.4,989.3
TMPC,-5.16,-5.66,-5.26,-4.56,-3.06,-2.46,-3.56,-3.96,-4.46
UWND,3.8,3.8,3.8,3.8,3.8,4.3,3.3,2.9,3.1
VWND,-3.8,-3.2,-3.0,-3.6,-3.1,-3.0,-2.5,-2.7,-2.1
WSPD,5.374011537017761,4.967896939349688,4.841487374764082,5.2345009313209605,4.904079934095692,5.243090691567332,4.1400483088968905,3.96232255123179,3.744329045369811
