,2019-01-11 06:00:00,2019-01-11 09:00:00,2019-01-11 12:00:00,2019-01-11 15:00:00,2019-01-11 18:00:00,2019-01-11 21:00:00,2019-01-12 00:00:00,2019-01-12 03:00:00,2019-01-12 06:00:00
DWPC,-13.29,-12.93,-12.6,-12.17,-10.94,-9.46,-8.17,-5.63,-2.4
HCLD,53.0,1.0,32.0,81.0,89.0,100.0,100.0,100.0,100.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,68.0
MCLD,0.0,0.0,0.0,1.0,1.0,61.0,80.0,100.0,100.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.86
PRES,1000.0,1000.1,999.6,1000.1,998.4,997.4,997.3,997.2,996.4
TMPC,-4.16,-4.36,-4.46,-2.86,0.44,0.64,-0.86,-1.26,-1.66
UWND,-1.4,-1.1,-1.5,-1.5,-1.9,-1.8,-1.9,-1.9,-2.9
VWND,1.0,1.6,1.8,3.1,3.3,2.9,1.8,3.0,2.0
WSPD,1.7204650534085253,1.94164878389476,2.3430749027719964,3.443835071544513,3.807886552931954,3.4132096331752027,2.6172504656604803,3.5510561809129406,3.5227829907617076
