,2018-09-11 06:00:00,2018-09-11 09:00:00,2018-09-11 12:00:00,2018-09-11 15:00:00,2018-09-11 18:00:00,2018-09-11 21:00:00,2018-09-12 00:00:00,2018-09-12 03:00:00,2018-09-12 06:00:00
DWPC,13.57,12.77,12.72,16.33,16.12,16.73,15.68,14.32,13.73
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,6.0,92.0,87.0,16.0,8.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.02,0.06,0.01,0.0,0.0
PRES,991.5,991.5,992.6,993.8,993.3,991.9,991.8,993.1,993.1
TMPC,14.74,13.74,13.54,19.94,22.64,22.34,19.74,16.64,15.24
UWND,-0.6,-0.2,-0.2,-0.8,-0.8,-0.5,-0.8,-0.7,-0.3
VWND,-1.0,-0.4,0.0,0.8,1.9,2.0,1.3,1.3,1.5
WSPD,1.16619037896906,0.447213595499958,0.2,1.1313708498984762,2.0615528128088303,2.0615528128088303,1.5264337522473748,1.47648230602334,1.5297058540778354
