,2013-02-10 06:00:00,2013-02-10 09:00:00,2013-02-10 12:00:00,2013-02-10 15:00:00,2013-02-10 18:00:00,2013-02-10 21:00:00,2013-02-11 00:00:00,2013-02-11 03:00:00,2013-02-11 06:00:00
DWPC,-2.3,-0.36,1.01,2.25,4.1,6.08,7.72,7.4,1.4
HCLD,95.0,99.0,85.0,94.0,98.0,95.0,83.0,0.0,0.0
LCLD,0.0,24.0,84.0,99.0,93.0,75.0,97.0,57.0,1.0
MCLD,66.0,65.0,97.0,30.0,88.0,79.0,21.0,0.0,0.0
PRCP,0.0,1.86,2.17,0.82,1.94,3.1,0.49,0.12,0.0
PRES,991.9,989.9,987.0,984.8,981.0,977.0,975.3,975.4,975.5
TMPC,0.44,1.24,1.94,3.44,5.44,6.94,8.54,8.84,5.64
UWND,-1.8,-2.1,-3.0,-3.9,-3.3,-2.4,0.4,4.3,6.0
VWND,5.1,5.3,5.6,6.9,8.5,9.1,8.6,6.9,5.7
WSPD,5.408326913195984,5.70087712549569,6.352952069707436,7.925906888173745,9.118113840043893,9.411163583744573,8.609297300012352,8.130190649671139,8.275868534480233
