,2015-07-18 06:00:00,2015-07-18 09:00:00,2015-07-18 12:00:00,2015-07-18 15:00:00,2015-07-18 18:00:00,2015-07-18 21:00:00,2015-07-19 00:00:00,2015-07-19 03:00:00,2015-07-19 06:00:00
DWPC,22.52,21.69,22.81,25.43,25.61,25.51,25.86,22.85,19.91
HCLD,0.0,47.0,91.0,83.0,89.0,67.0,59.0,0.0,24.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,984.3,984.3,985.8,986.8,986.3,985.9,985.2,986.1,985.6
TMPC,24.54,23.54,24.94,30.14,33.14,33.54,30.24,25.74,25.44
UWND,1.9,1.6,2.1,3.1,3.6,4.5,2.5,2.0,1.3
VWND,2.6,2.2,2.3,2.1,3.4,3.0,3.6,3.0,3.7
WSPD,3.2202484376209237,2.720294101747089,3.1144823004794873,3.744329045369811,4.951767361255979,5.408326913195984,4.382921400162226,3.605551275463989,3.9217343102255158
