,2017-02-10 06:00:00,2017-02-10 09:00:00,2017-02-10 12:00:00,2017-02-10 15:00:00,2017-02-10 18:00:00,2017-02-10 21:00:00,2017-02-11 00:00:00,2017-02-11 03:00:00,2017-02-11 06:00:00
DWPC,-9.43,-8.94,-8.04,-4.82,0.48,2.95,2.94,3.27,3.04
HCLD,20.0,30.0,52.0,60.0,56.0,64.0,90.0,87.0,71.0
LCLD,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,12.0,10.0,33.0,-9999.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,999.3,996.8,993.2,990.7,987.3,984.0,983.6,984.3,984.6
TMPC,-7.46,-6.26,-4.66,-1.56,3.24,7.04,4.74,4.54,4.04
UWND,-1.0,-0.9,0.8,2.7,4.0,3.3,3.1,4.0,3.7
VWND,3.4,5.1,7.1,8.1,6.7,5.7,5.1,4.8,3.5
WSPD,3.54400902933387,5.1788029504896205,7.1449282711585,8.538149682454625,7.803204469959762,6.586349520030045,5.968249324550709,6.248199740725323,5.0931326312987375
