,2019-10-29 06:00:00,2019-10-29 09:00:00,2019-10-29 12:00:00,2019-10-29 15:00:00,2019-10-29 18:00:00,2019-10-29 21:00:00,2019-10-30 00:00:00,2019-10-30 03:00:00,2019-10-30 06:00:00
DWPC,9.31,9.59,3.81,2.97,2.62,1.68,1.27,-0.59,-0.8
HCLD,70.0,30.0,15.0,0.0,41.0,100.0,100.0,45.0,72.0
LCLD,100.0,91.0,96.0,94.0,88.0,95.0,63.0,0.0,27.0
MCLD,0.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,48.0
PRCP,0.0,0.12,0.29,0.06,0.0,0.0,0.0,0.0,0.0
PRES,988.7,988.1,990.6,993.7,994.2,995.2,996.0,997.3,998.2
TMPC,11.54,11.34,6.04,6.24,6.74,6.64,5.14,3.44,3.54
UWND,-0.4,2.9,2.4,1.9,2.9,1.5,-0.7,-1.6,-1.2
VWND,4.2,3.0,-4.1,-4.0,-4.2,-4.2,-2.9,-4.1,-3.3
WSPD,4.219004621945797,4.172529209005013,4.750789408087881,4.428317965096905,5.103920062069938,4.459820624195552,2.9832867780352594,4.401136216933077,3.5114099732158874
