,2019-10-15 06:00:00,2019-10-15 09:00:00,2019-10-15 12:00:00,2019-10-15 15:00:00,2019-10-15 18:00:00,2019-10-15 21:00:00,2019-10-16 00:00:00,2019-10-16 03:00:00,2019-10-16 06:00:00
DWPC,1.18,0.79,1.72,7.42,9.96,12.27,11.4,5.68,3.91
HCLD,0.0,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,16.0,52.0,100.0,100.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,49.0,64.0,32.0
PRCP,0.0,0.0,0.0,0.62,0.0,0.01,0.55,0.0,0.0
PRES,989.6,988.0,987.0,985.6,983.5,981.8,981.6,984.1,984.2
TMPC,8.74,8.44,7.94,13.44,15.34,15.74,14.54,9.44,7.04
UWND,-1.7,-1.2,-1.3,1.8,3.0,2.8,3.3,3.3,4.4
VWND,3.7,4.2,4.4,6.4,5.1,3.0,-1.8,-3.2,-1.6
WSPD,4.071854614300467,4.368065933568311,4.588027898781785,6.648308055437865,5.9169248769948055,4.1036569057366385,3.7589892258425004,4.596737973824482,4.68187996428785
