,2014-09-03 06:00:00,2014-09-03 09:00:00,2014-09-03 12:00:00,2014-09-03 15:00:00,2014-09-03 18:00:00,2014-09-03 21:00:00,2014-09-04 00:00:00,2014-09-04 03:00:00,2014-09-04 06:00:00
DWPC,16.85,15.51,14.41,18.67,18.95,19.91,20.75,19.45,19.11
HCLD,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,988.5,988.3,989.9,990.0,989.7,988.0,988.2,989.1,988.8
TMPC,17.84,16.34,15.34,23.74,27.04,27.64,23.14,20.54,20.54
UWND,2.1,1.7,0.8,-0.5,0.1,-0.6,-1.4,-1.5,-0.8
VWND,0.2,-0.3,-0.3,1.6,2.3,2.9,2.5,2.9,3.2
WSPD,2.1095023109728985,1.7262676501632068,0.8544003745317532,1.6763054614240211,2.3021728866442674,2.9614185789921694,2.8653097563788803,3.2649655434629015,3.298484500494129
