,2016-10-21 06:00:00,2016-10-21 09:00:00,2016-10-21 12:00:00,2016-10-21 15:00:00,2016-10-21 18:00:00,2016-10-21 21:00:00,2016-10-22 00:00:00,2016-10-22 03:00:00,2016-10-22 06:00:00
DWPC,3.97,2.36,1.91,1.67,0.22,-0.11,-0.07,-0.61,-0.99
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,22.0,47.0,7.0
LCLD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,59.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,992.7,992.8,993.6,994.4,993.6,992.2,992.8,992.8,992.5
TMPC,7.64,6.14,5.14,8.34,10.94,10.74,7.04,5.84,6.44
UWND,1.3,2.1,2.0,2.1,2.8,2.8,0.8,1.0,1.2
VWND,-5.6,-5.2,-4.5,-5.6,-5.8,-5.8,-2.8,-2.4,-1.4
WSPD,5.748912940721924,5.608029957123981,4.924428900898052,5.980802621722272,6.440496875241847,6.440496875241847,2.912043955712207,2.6,1.8439088914585773
