,2011-06-22 06:00:00,2011-06-22 09:00:00,2011-06-22 12:00:00,2011-06-22 15:00:00,2011-06-22 18:00:00,2011-06-22 21:00:00,2011-06-23 00:00:00,2011-06-23 03:00:00,2011-06-23 06:00:00
DWPC,20.63,17.39,17.26,15.9,16.31,17.57,17.58,15.83,14.67
HCLD,79.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,2.0,1.0,-9999.0,0.0,44.0,74.0,68.0,13.0,3.0
MCLD,1.0,0.0,0.0,0.0,0.0,0.0,16.0,27.0,-9999.0
PRCP,0.0,0.0,0.0,0.02,0.17,0.61,0.17,0.05,0.0
PRES,977.9,978.1,978.1,979.0,979.4,978.8,978.9,979.1,978.7
TMPC,21.04,18.14,18.54,20.44,21.54,20.24,19.74,17.34,16.54
UWND,2.6,2.3,2.3,5.3,5.8,3.3,4.1,3.6,3.8
VWND,2.7,3.0,4.2,4.9,4.9,2.4,1.9,2.9,2.7
WSPD,3.7483329627982624,3.7802116342871597,4.788527957525152,7.218032973047436,7.592759709091287,4.080441152620633,4.518849411078001,4.622769732530488,4.661544808322666
