,2014-01-07 06:00:00,2014-01-07 09:00:00,2014-01-07 12:00:00,2014-01-07 15:00:00,2014-01-07 18:00:00,2014-01-07 21:00:00,2014-01-08 00:00:00,2014-01-08 03:00:00,2014-01-08 06:00:00
DWPC,-24.5,-24.29,-24.08,-23.1,-19.4,-16.2,-14.54,-13.16,-12.06
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
LCLD,57.0,29.0,3.0,0.0,0.0,70.0,74.0,54.0,78.0
MCLD,0.0,0.0,0.0,0.0,0.0,42.0,10.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.03
PRES,998.5,999.1,999.1,999.2,997.9,995.7,996.3,995.9,995.9
TMPC,-20.86,-20.76,-20.76,-18.66,-13.96,-11.26,-11.96,-11.46,-10.96
UWND,5.8,5.3,4.9,4.8,4.5,1.6,0.8,1.1,2.3
VWND,0.7,0.8,2.3,2.2,4.1,4.9,4.7,4.2,2.5
WSPD,5.842088667591412,5.360037313302959,5.412947441089743,5.280151512977634,6.087692502089769,5.15460958754395,4.767598976424087,4.341658669218482,3.3970575502926055
