,2015-12-25 06:00:00,2015-12-25 09:00:00,2015-12-25 12:00:00,2015-12-25 15:00:00,2015-12-25 18:00:00,2015-12-25 21:00:00,2015-12-26 00:00:00,2015-12-26 03:00:00,2015-12-26 06:00:00
DWPC,4.96,4.1,3.85,3.38,2.62,2.12,2.32,2.01,2.76
HCLD,0.0,0.0,0.0,0.0,28.0,79.0,87.0,90.0,90.0
LCLD,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,92.0,100.0,98.0,57.0,-9999.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0
PRES,991.1,991.9,993.7,996.1,996.3,995.4,996.2,996.3,995.8
TMPC,7.04,6.34,5.64,5.74,8.64,9.04,6.54,5.94,5.34
UWND,3.8,2.8,0.4,-2.4,-3.8,-3.9,-4.2,-5.5,-5.7
VWND,1.1,-2.8,-3.3,-3.2,-1.7,-2.1,-1.9,-1.0,-0.6
WSPD,3.9560080889704965,3.959797974644666,3.324154027718932,4.0,4.162931659299729,4.42944691807002,4.6097722286464435,5.5901699437494745,5.73149195236284
