,2012-01-15 06:00:00,2012-01-15 09:00:00,2012-01-15 12:00:00,2012-01-15 15:00:00,2012-01-15 18:00:00,2012-01-15 21:00:00,2012-01-16 00:00:00,2012-01-16 03:00:00,2012-01-16 06:00:00
DWPC,-11.34,-11.88,-10.78,-8.38,-4.71,-3.31,-4.06,-4.08,-3.68
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,997.0,997.9,999.3,1000.0,998.9,995.6,994.3,992.5,991.2
TMPC,-9.16,-9.56,-8.46,-6.36,-2.16,-0.86,-2.86,-2.56,-1.96
UWND,1.6,1.3,1.0,0.1,-0.4,-1.2,-1.1,0.0,1.6
VWND,-1.1,0.5,2.9,4.4,5.9,6.8,7.4,7.6,7.1
WSPD,1.94164878389476,1.392838827718412,3.0675723300355937,4.401136216933078,5.913543776789007,6.905070600652827,7.481310045707236,7.6,7.2780491891715045
