,2011-08-11 06:00:00,2011-08-11 09:00:00,2011-08-11 12:00:00,2011-08-11 15:00:00,2011-08-11 18:00:00,2011-08-11 21:00:00,2011-08-12 00:00:00,2011-08-12 03:00:00,2011-08-12 06:00:00
DWPC,13.21,8.88,13.79,17.17,17.52,18.07,18.77,14.67,14.05
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.02,0.1,0.01,0.0,0.0
PRES,986.4,986.9,987.8,989.1,988.9,987.8,987.7,987.9,988.3
TMPC,14.24,9.34,14.54,20.44,23.14,23.24,21.04,15.94,14.84
UWND,-0.7,-0.6,-1.3,-0.5,-0.8,-0.7,-0.5,-1.9,-1.3
VWND,-1.7,-0.5,0.4,1.2,1.1,1.2,1.1,0.8,2.1
WSPD,1.8384776310850235,0.7810249675906654,1.3601470508735443,1.3,1.3601470508735445,1.3892443989449805,1.2083045973594573,2.0615528128088303,2.4698178070456938
