,2011-05-30 06:00:00,2011-05-30 09:00:00,2011-05-30 12:00:00,2011-05-30 15:00:00,2011-05-30 18:00:00,2011-05-30 21:00:00,2011-05-31 00:00:00,2011-05-31 03:00:00,2011-05-31 06:00:00
DWPC,19.73,19.31,19.5,21.06,21.43,21.46,22.64,21.11,19.27
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,988.1,989.0,990.2,991.5,992.0,991.2,990.7,992.7,992.9
TMPC,20.74,20.04,20.84,26.14,29.74,29.74,26.74,22.94,21.44
UWND,1.6,1.1,0.3,0.9,1.7,1.1,-0.6,0.0,0.6
VWND,3.5,3.2,3.5,4.7,5.6,6.1,4.0,3.9,4.2
WSPD,3.8483762809787714,3.3837848631377265,3.5128336140500593,4.78539444560216,5.852349955359812,6.198386886924694,4.044749683231337,3.9,4.242640687119285
