,2018-06-09 06:00:00,2018-06-09 09:00:00,2018-06-09 12:00:00,2018-06-09 15:00:00,2018-06-09 18:00:00,2018-06-09 21:00:00,2018-06-10 00:00:00,2018-06-10 03:00:00,2018-06-10 06:00:00
DWPC,18.78,16.94,17.78,19.66,21.06,20.07,22.01,20.54,20.3
HCLD,99.0,21.0,60.0,100.0,99.0,100.0,83.0,94.0,97.0
LCLD,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,13.0,0.0,1.0,100.0,57.0,69.0,63.0,44.0,26.0
PRCP,0.0,0.0,2.31,0.49,4.36,0.0,3.1799999999999997,2.33,7.749999999999999
PRES,990.8,989.7,990.6,990.7,989.2,987.5,986.3,986.3,985.9
TMPC,21.44,20.04,20.84,24.14,28.74,29.14,26.84,23.34,21.94
UWND,-2.1,-0.9,0.3,1.6,2.5,1.4,0.8,-0.9,1.3
VWND,1.7,2.6,3.1,3.3,2.6,2.0,0.9,2.0,0.7
WSPD,2.701851217221259,2.751363298439521,3.1144823004794877,3.6674241641784495,3.606937759374287,2.4413111231467406,1.2041594578792296,2.193171219946131,1.47648230602334
