,2017-04-05 06:00:00,2017-04-05 09:00:00,2017-04-05 12:00:00,2017-04-05 15:00:00,2017-04-05 18:00:00,2017-04-05 21:00:00,2017-04-06 00:00:00,2017-04-06 03:00:00,2017-04-06 06:00:00
DWPC,6.26,5.6,5.94,6.91,12.93,10.71,6.62,4.54,2.25
HCLD,99.0,100.0,100.0,100.0,0.0,22.0,34.0,100.0,100.0
LCLD,92.0,99.0,99.0,99.0,89.0,88.0,92.0,100.0,100.0
MCLD,67.0,93.0,99.0,100.0,0.0,19.0,61.0,100.0,92.0
PRCP,0.0,8.0,13.69,7.66,4.47,5.28,2.18,0.64,1.84
PRES,983.9,979.9,978.3,975.1,972.4,969.8,969.3,971.0,972.7
TMPC,7.94,7.14,6.74,7.64,14.04,11.84,7.84,5.94,4.04
UWND,-6.3,-7.0,-5.4,-6.7,-2.0,-2.7,-1.3,1.9,3.6
VWND,-3.1,-1.2,-3.4,-2.5,0.0,-7.5,-8.1,-8.7,-9.5
WSPD,7.021395872616783,7.102112361825881,6.381222453417527,7.15122367151245,2.0,7.971198153351853,8.203657720797473,8.905054744357273,10.159232254457027
