,2018-02-20 06:00:00,2018-02-20 09:00:00,2018-02-20 12:00:00,2018-02-20 15:00:00,2018-02-20 18:00:00,2018-02-20 21:00:00,2018-02-21 00:00:00,2018-02-21 03:00:00,2018-02-21 06:00:00
DWPC,14.74,14.88,15.06,15.17,15.46,14.94,15.61,15.9,5.36
HCLD,100.0,100.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0
LCLD,79.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
MCLD,97.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0
PRCP,0.0,10.86,3.3600000000000003,5.88,10.16,13.530000000000001,9.35,5.13,11.65
PRES,985.4,985.2,985.0,986.1,986.3,984.5,986.2,986.2,990.5
TMPC,16.64,17.04,17.24,17.24,16.74,18.74,17.14,17.94,6.94
UWND,2.8,4.6,4.7,4.1,2.3,4.6,2.4,2.1,3.6
VWND,8.0,8.1,8.9,8.8,6.1,7.3,4.4,9.1,-7.0
WSPD,8.475848040166836,9.315041599477697,10.064790112068906,9.7082439194738,6.519202405202648,8.628441342444184,5.011985634456668,9.339164844888433,7.871467461661771
